A01.pastVerbs	A03.presVerbs	B04.placeAdverbials	B05.timeAdverbials	C06.1persProns	C07.2persProns	C08.3persProns	C09.impersProns	C10.demonstrProns	C11.indefProns	C12.doAsProVerb	D13.whQuestions	E14.nominalizations	E16.Nouns	G19.beAsMain	H33.piedPiping	H34.sentenceRel	H35.causative	H36.concessives	H37.conditional	I39.preposn	I40.attrAdj	I41.predAdj	I42.ADV	J43.TTR	J44.wordLength	K45.conjuncts	K46.downtoners	K47.generalHedges	K48.amplifiers	K49.generalEmphatics	K50.discoursePart	K55.publicVerbs	K56.privateVerbs	K57.suasiveVerbs	K58.seemappear	L52.possibModals	L53.necessModals	L54.predicModals	N59.contractions	N60.thatDeletion	N61.strandedPrep	P66.syntNegn	P67.analNegn
0.03213	0.01364	0.00132	0.00220	0.00308	0.00000	0.00748	0.00704	0.02113	0.00044	0.00132	0.00396	0.01717	0.17518	0.01408	0.00132	0.00396	0.00088	0.00000	0.00044	0.12368	0.09507	0.00088	0.04225	0.49742	4.53623	0.07879	0.00484	0.00088	0.00176	0.00132	0.00044	0.00220	0.00880	0.00088	0.00220	0.00440	0.00176	0.00352	0.00396	0.00968	0.00000	0.00000	0.00528
0.04114	0.00721	0.00085	0.00212	0.00212	0.00000	0.00636	0.00594	0.01993	0.00085	0.00170	0.00297	0.01315	0.17557	0.01357	0.00170	0.00212	0.00042	0.00085	0.00212	0.11705	0.10560	0.00000	0.04241	0.42448	4.64998	0.09245	0.00127	0.00042	0.00254	0.00085	0.00212	0.00254	0.01060	0.00212	0.00127	0.00466	0.00127	0.00339	0.00891	0.01272	0.00042	0.00042	0.00509
0.02715	0.01270	0.00438	0.00701	0.00131	0.00000	0.00569	0.00306	0.01226	0.00000	0.00088	0.00394	0.03590	0.22767	0.00657	0.00088	0.00350	0.00044	0.00044	0.00044	0.14536	0.06217	0.00088	0.03284	0.45244	4.43386	0.05954	0.00482	0.00000	0.00000	0.00088	0.00131	0.00088	0.01401	0.00000	0.00482	0.00613	0.00044	0.00175	0.00263	0.01401	0.00000	0.00000	0.00044
0.04278	0.00655	0.00218	0.00044	0.00131	0.00000	0.00393	0.00829	0.02095	0.00000	0.00044	0.00480	0.02706	0.16456	0.01048	0.00087	0.00262	0.00000	0.00000	0.00175	0.12920	0.06635	0.00000	0.02837	0.46702	5.06849	0.08337	0.00044	0.00000	0.00175	0.00218	0.00131	0.00087	0.01135	0.00131	0.00436	0.00655	0.00175	0.00218	0.00000	0.01091	0.00000	0.00087	0.00873
0.06353	0.00043	0.00086	0.00173	0.00043	0.00000	0.00259	0.00043	0.01037	0.00000	0.00000	0.00086	0.02247	0.18885	0.01383	0.00130	0.00173	0.00173	0.00130	0.00000	0.11452	0.10328	0.00173	0.02334	0.53003	5.04401	0.09334	0.00303	0.00000	0.00086	0.00086	0.00130	0.00086	0.01253	0.00043	0.00000	0.00086	0.00000	0.00000	0.00000	0.01296	0.00000	0.00000	0.00259
0.05635	0.00224	0.00134	0.00134	0.00089	0.00000	0.00179	0.00179	0.00850	0.00000	0.00268	0.00179	0.03086	0.16816	0.00626	0.00089	0.00224	0.00045	0.00089	0.00045	0.14937	0.09526	0.00045	0.03533	0.52850	5.00465	0.07558	0.00268	0.00000	0.00268	0.00224	0.00045	0.00089	0.00492	0.00045	0.00000	0.00179	0.00000	0.00000	0.00045	0.00581	0.00000	0.00000	0.00984
0.04361	0.01221	0.00131	0.00218	0.00392	0.00000	0.00436	0.00611	0.02268	0.00000	0.00000	0.00174	0.04623	0.18666	0.00654	0.00087	0.00392	0.00000	0.00131	0.00174	0.13345	0.12298	0.00087	0.03271	0.50909	5.56658	0.06018	0.00087	0.00000	0.00044	0.00000	0.00131	0.00262	0.01265	0.00131	0.00174	0.00567	0.00174	0.00174	0.00087	0.01439	0.00000	0.00000	0.00349
0.01182	0.01401	0.00088	0.00438	0.01576	0.00000	0.00263	0.00701	0.02583	0.00088	0.00131	0.00744	0.02145	0.11996	0.03590	0.00131	0.00613	0.00263	0.00000	0.01095	0.09939	0.06961	0.00482	0.05035	0.39687	4.11583	0.12215	0.00175	0.00044	0.00175	0.00044	0.00350	0.00306	0.01007	0.00000	0.00000	0.00394	0.00263	0.00569	0.00569	0.01226	0.00000	0.00044	0.00482
0.02055	0.01498	0.00128	0.00171	0.01284	0.00000	0.00514	0.00257	0.01712	0.00086	0.00128	0.00942	0.02354	0.18750	0.01284	0.00000	0.00171	0.00128	0.00000	0.00128	0.11045	0.06293	0.00128	0.03596	0.48549	4.34584	0.07406	0.00128	0.00000	0.00043	0.00128	0.00128	0.00257	0.00599	0.00171	0.00086	0.00642	0.00300	0.00257	0.00642	0.00813	0.00000	0.00000	0.00685
0.02326	0.00805	0.00626	0.00447	0.01208	0.00000	0.00134	0.00537	0.01565	0.00000	0.00045	0.00224	0.02370	0.15519	0.01699	0.00224	0.00581	0.00000	0.00045	0.00179	0.14580	0.05322	0.00089	0.03488	0.40625	4.18574	0.07961	0.00268	0.00000	0.00134	0.00000	0.00358	0.00045	0.00671	0.00000	0.00000	0.00716	0.00447	0.00671	0.00000	0.00671	0.00000	0.00000	0.00626
0.01698	0.01832	0.00045	0.00223	0.00447	0.00000	0.00134	0.00804	0.01877	0.00000	0.00089	0.00000	0.01475	0.16130	0.02279	0.00581	0.01698	0.00000	0.00000	0.00492	0.15058	0.06077	0.00000	0.02860	0.36292	4.06484	0.09607	0.00179	0.00000	0.00000	0.00045	0.00223	0.00045	0.00357	0.00000	0.00000	0.00447	0.00402	0.00313	0.00357	0.00357	0.00000	0.00000	0.00626
0.02532	0.00783	0.00276	0.00368	0.00967	0.00000	0.01980	0.00506	0.01842	0.00000	0.00092	0.00599	0.03591	0.19567	0.00829	0.00046	0.00599	0.00000	0.00092	0.00184	0.11648	0.11418	0.00138	0.04788	0.55440	5.26376	0.06308	0.00368	0.00000	0.00092	0.00138	0.00138	0.00184	0.00691	0.00092	0.00046	0.00921	0.01335	0.00599	0.00046	0.00783	0.00000	0.00000	0.00552
0.02027	0.02070	0.00043	0.00129	0.00086	0.00000	0.01552	0.00862	0.01164	0.00043	0.00043	0.00561	0.03148	0.17809	0.01423	0.00043	0.00259	0.00000	0.00216	0.00043	0.11815	0.12505	0.00129	0.04398	0.45238	4.94208	0.06296	0.00172	0.00129	0.00172	0.00345	0.00129	0.00086	0.00216	0.00000	0.00000	0.00129	0.00086	0.00043	0.00086	0.00172	0.00000	0.00000	0.00561
0.03315	0.00493	0.00090	0.00448	0.00806	0.00045	0.01747	0.00179	0.00851	0.00045	0.00090	0.00493	0.03719	0.21371	0.00986	0.00045	0.00269	0.00045	0.00090	0.00224	0.14068	0.11022	0.00134	0.04525	0.54005	5.10305	0.06228	0.00224	0.00045	0.00045	0.00045	0.00179	0.00224	0.00672	0.00134	0.00045	0.00179	0.00538	0.00179	0.00941	0.00851	0.00000	0.00090	0.00448
0.02792	0.01876	0.00218	0.00175	0.00000	0.00000	0.00436	0.00567	0.01832	0.00000	0.00044	0.00393	0.04756	0.20462	0.01003	0.00131	0.00262	0.00044	0.00218	0.00044	0.13962	0.08726	0.00131	0.02531	0.50398	5.05121	0.07286	0.00175	0.00000	0.00000	0.00044	0.00131	0.00044	0.00698	0.00000	0.00567	0.00654	0.00044	0.00305	0.00087	0.00742	0.00000	0.00000	0.00305
0.05183	0.00479	0.00044	0.00566	0.00087	0.00000	0.00392	0.00479	0.01089	0.00000	0.00000	0.00087	0.04878	0.18554	0.00305	0.00087	0.00348	0.00000	0.00218	0.00000	0.14286	0.09364	0.00044	0.03049	0.52468	5.07117	0.07883	0.00261	0.00000	0.00087	0.00131	0.00131	0.00087	0.00218	0.00087	0.00087	0.00305	0.00131	0.00131	0.00305	0.00348	0.00044	0.00000	0.00174
0.05429	0.00445	0.00490	0.00445	0.00846	0.00000	0.02403	0.01246	0.03293	0.00045	0.00267	0.00935	0.02359	0.17223	0.01113	0.00000	0.00223	0.00134	0.00134	0.00134	0.12372	0.08634	0.00045	0.05474	0.52344	4.60576	0.07343	0.00312	0.00089	0.00134	0.00178	0.00134	0.00445	0.01202	0.00134	0.00223	0.00935	0.00178	0.00089	0.00134	0.01424	0.00134	0.00089	0.01068
0.05666	0.00753	0.00133	0.00221	0.00310	0.00177	0.04294	0.00930	0.02213	0.00177	0.00398	0.01859	0.03896	0.13900	0.01549	0.00133	0.00575	0.00089	0.00000	0.00089	0.11155	0.05799	0.00133	0.04117	0.45953	5.00322	0.09606	0.00266	0.00177	0.00177	0.00000	0.00089	0.00974	0.00930	0.00133	0.00354	0.00531	0.00177	0.00221	0.00443	0.01284	0.00000	0.00000	0.01328
0.04953	0.00625	0.00089	0.00178	0.00491	0.00000	0.01473	0.00491	0.01562	0.00000	0.00268	0.00580	0.03927	0.20616	0.01294	0.00089	0.00223	0.00134	0.00178	0.00223	0.12896	0.07809	0.00089	0.03302	0.51309	5.19275	0.08657	0.00268	0.00089	0.00312	0.00089	0.00223	0.00045	0.01026	0.00402	0.00089	0.00357	0.00045	0.00446	0.00312	0.01249	0.00000	0.00000	0.00535
0.06427	0.00621	0.00089	0.00177	0.01108	0.00000	0.04699	0.00355	0.01418	0.00044	0.00443	0.00931	0.02261	0.17287	0.00931	0.00044	0.00222	0.00000	0.00044	0.00177	0.11525	0.06339	0.00000	0.03369	0.52493	4.63058	0.09176	0.00355	0.00000	0.00133	0.00133	0.00266	0.00621	0.01640	0.00310	0.00222	0.00887	0.00044	0.00222	0.00222	0.02305	0.00089	0.00000	0.00798
0.03497	0.01252	0.00173	0.00777	0.02850	0.00432	0.03756	0.00993	0.01900	0.00216	0.00130	0.01123	0.01252	0.14076	0.01468	0.00302	0.01166	0.00086	0.00173	0.00216	0.12694	0.07686	0.00043	0.05872	0.54522	4.38243	0.06649	0.00561	0.00043	0.00216	0.00259	0.00518	0.00691	0.01554	0.00216	0.00130	0.00518	0.00043	0.00216	0.00561	0.02116	0.00086	0.00000	0.00604
0.05543	0.01432	0.00092	0.00231	0.00370	0.00000	0.00139	0.00508	0.01570	0.00000	0.00092	0.00878	0.04203	0.21386	0.00878	0.00000	0.00231	0.00000	0.00046	0.00370	0.13303	0.04065	0.00046	0.03002	0.47230	4.67200	0.10393	0.00323	0.00000	0.00092	0.00000	0.00046	0.00277	0.00647	0.00139	0.00046	0.00647	0.00231	0.00277	0.00046	0.00970	0.00000	0.00000	0.00416
0.02487	0.01510	0.00044	0.00178	0.01199	0.00311	0.01643	0.01155	0.01066	0.00044	0.00311	0.01687	0.01599	0.15986	0.03597	0.00400	0.00622	0.00178	0.00000	0.00577	0.11901	0.08259	0.00311	0.06306	0.39418	4.40605	0.13721	0.00355	0.00000	0.00222	0.00089	0.00044	0.00844	0.00533	0.00044	0.00178	0.00666	0.00000	0.01288	0.01066	0.01110	0.00178	0.00000	0.00710
0.02176	0.01541	0.00136	0.00136	0.00499	0.00000	0.01088	0.00952	0.01541	0.00272	0.00272	0.00589	0.02856	0.17770	0.02312	0.00000	0.00272	0.00136	0.00045	0.00181	0.11378	0.12194	0.00272	0.05621	0.53947	5.03478	0.10199	0.00499	0.00000	0.00408	0.00181	0.00091	0.00499	0.00589	0.00317	0.00317	0.01043	0.00317	0.00861	0.00181	0.00997	0.00000	0.00045	0.00997
0.02575	0.01055	0.00042	0.00127	0.00971	0.00000	0.01984	0.00633	0.01477	0.00000	0.00127	0.00549	0.01731	0.16505	0.01435	0.00211	0.00633	0.00084	0.00000	0.00253	0.12579	0.08780	0.00084	0.04390	0.55091	4.56808	0.07387	0.00675	0.00000	0.00127	0.00211	0.00169	0.00169	0.00675	0.00211	0.00211	0.00549	0.00295	0.00718	0.00591	0.00971	0.00000	0.00042	0.00507
0.04919	0.00264	0.00395	0.00264	0.01010	0.00044	0.01976	0.01186	0.01537	0.00088	0.00220	0.00439	0.02591	0.12297	0.01054	0.00132	0.00395	0.00044	0.00132	0.00000	0.12868	0.07466	0.00044	0.04392	0.56883	4.57592	0.06500	0.00176	0.00000	0.00220	0.00132	0.00351	0.00615	0.00878	0.00264	0.00088	0.00264	0.00351	0.00791	0.00439	0.01537	0.00044	0.00176	0.00659
0.05112	0.00593	0.00137	0.00411	0.00000	0.00000	0.00685	0.00411	0.00958	0.00046	0.00137	0.00548	0.05660	0.15518	0.01050	0.00046	0.00365	0.00000	0.00319	0.00000	0.12688	0.09904	0.00228	0.04747	0.54805	5.20843	0.08261	0.00365	0.00046	0.00137	0.00411	0.00046	0.00091	0.00776	0.00091	0.00274	0.00548	0.00046	0.00137	0.00274	0.00867	0.00000	0.00000	0.00502
0.02929	0.00641	0.00412	0.00183	0.00046	0.00000	0.00686	0.00412	0.01281	0.00000	0.00046	0.00458	0.03570	0.22929	0.01785	0.00137	0.00320	0.00000	0.00046	0.00320	0.11854	0.12128	0.00229	0.03341	0.51169	5.16013	0.08787	0.00275	0.00000	0.00229	0.00275	0.00092	0.00092	0.00320	0.00366	0.00000	0.00824	0.00320	0.00595	0.00137	0.00412	0.00000	0.00000	0.00595
0.02012	0.01113	0.00171	0.00257	0.00428	0.00128	0.01413	0.00599	0.01798	0.00257	0.00257	0.01027	0.01841	0.19092	0.01156	0.00043	0.00171	0.00000	0.00086	0.00214	0.10745	0.08519	0.00000	0.05522	0.55875	4.53078	0.07491	0.00300	0.00043	0.00214	0.00300	0.00300	0.00428	0.00685	0.00128	0.00000	0.00599	0.00128	0.00471	0.00385	0.00985	0.00128	0.00043	0.00514
0.01709	0.01201	0.00185	0.00231	0.00924	0.00000	0.00416	0.00647	0.01663	0.00000	0.00000	0.00185	0.03279	0.22494	0.01339	0.00185	0.00785	0.00046	0.00092	0.00092	0.14365	0.10069	0.00139	0.03788	0.51680	4.77984	0.05681	0.00277	0.00000	0.00092	0.00185	0.00416	0.00231	0.00600	0.00739	0.00370	0.00277	0.00416	0.01432	0.00046	0.00878	0.00046	0.00000	0.00370
0.02210	0.01282	0.00309	0.00000	0.00796	0.00000	0.00354	0.00884	0.02034	0.00088	0.00221	0.00442	0.02431	0.23475	0.01680	0.00177	0.00840	0.00088	0.00044	0.00177	0.11848	0.07515	0.00044	0.03625	0.48320	4.62088	0.07869	0.00221	0.00000	0.00088	0.00000	0.00221	0.00088	0.00928	0.00486	0.00044	0.00663	0.00133	0.00309	0.00354	0.01061	0.00000	0.00000	0.00884
0.04474	0.00307	0.00175	0.00263	0.00088	0.00000	0.00921	0.01140	0.01711	0.00175	0.00351	0.00482	0.04079	0.15088	0.01667	0.00175	0.00614	0.00175	0.00307	0.00044	0.11974	0.11009	0.00044	0.04079	0.48312	4.94556	0.09254	0.00395	0.00000	0.00088	0.00132	0.00044	0.00263	0.00526	0.00088	0.00000	0.00526	0.00175	0.00307	0.00175	0.00789	0.00044	0.00000	0.00877
0.04057	0.01204	0.00045	0.00312	0.00134	0.00000	0.00535	0.00758	0.01872	0.00089	0.00357	0.00624	0.04146	0.19840	0.00669	0.00267	0.00401	0.00000	0.00089	0.00312	0.11815	0.09184	0.00089	0.03255	0.55091	4.93197	0.05305	0.00312	0.00000	0.00045	0.00312	0.00267	0.00357	0.00669	0.00535	0.00178	0.00446	0.00312	0.00401	0.00446	0.01293	0.00000	0.00045	0.00802
0.04126	0.01020	0.00089	0.00133	0.00000	0.00000	0.00044	0.00799	0.01065	0.00000	0.00044	0.00355	0.05901	0.18545	0.01109	0.00089	0.00665	0.00000	0.00177	0.00488	0.12866	0.05413	0.00133	0.02795	0.47545	4.88843	0.06744	0.00177	0.00000	0.00000	0.00089	0.00000	0.00444	0.00311	0.00089	0.00444	0.00532	0.00311	0.00444	0.00311	0.00665	0.00000	0.00089	0.01331
0.05660	0.00180	0.00225	0.00225	0.00000	0.00000	0.00674	0.00629	0.01797	0.00000	0.00180	0.00494	0.02156	0.21878	0.00943	0.00090	0.00314	0.00225	0.00000	0.00090	0.12579	0.04987	0.00270	0.02246	0.47150	4.91149	0.09389	0.00090	0.00000	0.00135	0.00045	0.00045	0.00045	0.00988	0.00135	0.00000	0.00539	0.00000	0.00404	0.00314	0.00988	0.00090	0.00000	0.00674
0.04099	0.00617	0.00132	0.00176	0.02204	0.00000	0.00705	0.00793	0.01807	0.00044	0.00088	0.00353	0.03261	0.18158	0.01498	0.00176	0.00749	0.00309	0.00044	0.00132	0.12076	0.06831	0.00088	0.03482	0.51832	4.67569	0.07007	0.00353	0.00000	0.00044	0.00088	0.00176	0.00264	0.00705	0.00088	0.00000	0.00397	0.00132	0.00441	0.00264	0.00793	0.00044	0.00000	0.00661
0.02301	0.01681	0.00044	0.00575	0.00044	0.00000	0.02788	0.00310	0.01549	0.00133	0.00442	0.01283	0.02655	0.22124	0.01150	0.00044	0.00177	0.00000	0.00088	0.00000	0.11593	0.08628	0.00133	0.03363	0.54354	4.90934	0.06549	0.00177	0.00044	0.00088	0.00044	0.00265	0.00221	0.01726	0.00044	0.00088	0.00973	0.00221	0.00221	0.00221	0.01770	0.00000	0.00000	0.00442
0.02601	0.01455	0.00220	0.00265	0.01984	0.00000	0.00485	0.00617	0.02249	0.00000	0.00309	0.00838	0.05026	0.19004	0.01102	0.00044	0.00529	0.00088	0.00132	0.00309	0.10450	0.06041	0.00088	0.03571	0.43832	4.82617	0.06349	0.00220	0.00000	0.00000	0.00000	0.00132	0.00573	0.00353	0.00044	0.00000	0.00838	0.00794	0.00353	0.00176	0.00882	0.00044	0.00000	0.00926
0.02194	0.01005	0.00091	0.00091	0.00000	0.00000	0.02559	0.00594	0.01600	0.00046	0.00274	0.00868	0.03428	0.20247	0.01645	0.00091	0.00777	0.00137	0.00000	0.00229	0.12934	0.10923	0.00274	0.03245	0.46891	5.13501	0.07587	0.00091	0.00091	0.00183	0.00046	0.00137	0.00046	0.00503	0.00137	0.00137	0.00503	0.00137	0.00229	0.00274	0.00594	0.00000	0.00000	0.00366
0.03358	0.00646	0.00129	0.00129	0.00474	0.00000	0.00172	0.00474	0.02023	0.00000	0.00043	0.00301	0.03401	0.21223	0.00689	0.00172	0.00775	0.00172	0.00086	0.00215	0.13646	0.08480	0.00043	0.04434	0.50773	4.70979	0.06974	0.00474	0.00129	0.00430	0.00215	0.00086	0.00301	0.00818	0.00129	0.00043	0.00560	0.00430	0.00646	0.00086	0.01076	0.00000	0.00000	0.00603
0.02464	0.01434	0.00224	0.00000	0.00179	0.00000	0.00314	0.01389	0.01747	0.00179	0.00134	0.00672	0.04301	0.16532	0.01389	0.00224	0.00806	0.00090	0.00000	0.00045	0.12366	0.12052	0.00045	0.02778	0.55352	5.06367	0.07841	0.00179	0.00134	0.00179	0.00179	0.00090	0.00179	0.00806	0.00269	0.00134	0.00762	0.00134	0.00134	0.00224	0.01210	0.00179	0.00000	0.00896
0.03796	0.01653	0.00313	0.00715	0.04958	0.00000	0.01563	0.02010	0.03082	0.01027	0.00536	0.01563	0.02054	0.11746	0.02590	0.00536	0.00670	0.00045	0.00000	0.00670	0.10049	0.06119	0.00045	0.05226	0.48825	4.09720	0.11746	0.00581	0.00000	0.00179	0.00313	0.00491	0.01474	0.02010	0.00223	0.00179	0.00581	0.00581	0.00983	0.00134	0.03171	0.00134	0.00045	0.01563
0.03414	0.00951	0.00130	0.00303	0.00691	0.00000	0.03500	0.01167	0.01729	0.00130	0.00259	0.01210	0.02377	0.15601	0.01210	0.00130	0.00303	0.00173	0.00086	0.00389	0.12057	0.07303	0.00043	0.06309	0.50000	4.41242	0.07476	0.00432	0.00173	0.00562	0.00086	0.00130	0.00259	0.01685	0.00043	0.00346	0.01080	0.00043	0.00519	0.00432	0.01642	0.00086	0.00043	0.00951
0.03589	0.00718	0.00314	0.01077	0.00763	0.00000	0.01032	0.00538	0.01705	0.00000	0.00090	0.00359	0.02153	0.17856	0.01032	0.00135	0.01122	0.00090	0.00224	0.00090	0.11844	0.10184	0.00135	0.05742	0.55297	4.73514	0.06999	0.00493	0.00000	0.00135	0.00135	0.00852	0.00090	0.00763	0.00179	0.00179	0.00538	0.00224	0.00359	0.00090	0.00852	0.00000	0.00045	0.00493
0.07437	0.00134	0.01210	0.00448	0.00000	0.00045	0.05421	0.00672	0.00672	0.00134	0.00090	0.00672	0.00762	0.16532	0.00851	0.00000	0.00000	0.00000	0.00134	0.00269	0.10932	0.04704	0.00045	0.03674	0.55065	4.35868	0.05332	0.00314	0.00045	0.00045	0.00090	0.00090	0.00493	0.01075	0.00448	0.00090	0.00314	0.00045	0.00672	0.00941	0.01434	0.00090	0.00000	0.00896
0.03728	0.00307	0.00219	0.00439	0.00000	0.00000	0.00570	0.00482	0.00789	0.00088	0.00088	0.00570	0.01447	0.18684	0.01053	0.00088	0.00351	0.00000	0.00000	0.00044	0.12588	0.05307	0.00000	0.02018	0.54805	4.63153	0.07368	0.00219	0.00044	0.00088	0.00088	0.00219	0.00175	0.00088	0.00044	0.00044	0.00219	0.00044	0.00044	0.00921	0.00307	0.00044	0.00000	0.00351
0.02464	0.01254	0.00179	0.00493	0.01030	0.00000	0.01254	0.02061	0.01837	0.00179	0.00224	0.01120	0.02778	0.13934	0.01792	0.00134	0.00538	0.00403	0.00134	0.00090	0.12142	0.11559	0.00045	0.04749	0.47301	4.54720	0.08602	0.00314	0.00045	0.00224	0.00224	0.00090	0.00538	0.01210	0.00000	0.00090	0.00358	0.00090	0.00179	0.00672	0.01299	0.00134	0.00134	0.01344
0.05293	0.00434	0.00087	0.00087	0.00260	0.00000	0.02299	0.00607	0.01605	0.00043	0.00130	0.00651	0.02646	0.16399	0.00868	0.00174	0.00390	0.00000	0.00304	0.00174	0.10716	0.05944	0.00000	0.02256	0.47680	4.58075	0.06855	0.00304	0.00000	0.00174	0.00260	0.00087	0.00868	0.00824	0.00087	0.00043	0.00347	0.00260	0.00390	0.01171	0.01345	0.00000	0.00000	0.00911
0.04904	0.01605	0.00267	0.00535	0.00134	0.00000	0.01828	0.01872	0.01650	0.00312	0.00490	0.00312	0.01650	0.15470	0.00936	0.00312	0.00535	0.00134	0.00045	0.00267	0.13910	0.07713	0.00000	0.05305	0.52073	4.58303	0.05617	0.00624	0.00089	0.00223	0.00000	0.00401	0.00401	0.00401	0.00045	0.00401	0.00312	0.00000	0.00267	0.00490	0.00624	0.00045	0.00089	0.00490
0.02458	0.01493	0.00527	0.00263	0.00307	0.00088	0.01185	0.00571	0.01185	0.00263	0.00219	0.01229	0.01975	0.21554	0.01536	0.00000	0.00615	0.00088	0.00132	0.00439	0.10097	0.08121	0.00088	0.05092	0.59115	4.71078	0.08297	0.00263	0.00044	0.00088	0.00351	0.00219	0.00132	0.00439	0.00088	0.00219	0.00746	0.00132	0.00351	0.01097	0.00483	0.00044	0.00000	0.00439
0.05681	0.00427	0.00470	0.00427	0.00854	0.00000	0.01239	0.00854	0.01111	0.00043	0.00085	0.00726	0.01751	0.16873	0.00897	0.00000	0.00171	0.00000	0.00043	0.00000	0.11875	0.09227	0.00000	0.04314	0.55155	4.31689	0.07518	0.00171	0.00000	0.00342	0.00128	0.00171	0.00085	0.00683	0.00214	0.00128	0.00513	0.00085	0.00128	0.00598	0.00769	0.00085	0.00085	0.00641
0.03169	0.00951	0.00181	0.00362	0.04980	0.01268	0.00996	0.00770	0.01947	0.00181	0.00181	0.00589	0.02173	0.16252	0.01313	0.00136	0.00498	0.00136	0.00091	0.00226	0.12540	0.09235	0.00091	0.05251	0.52987	4.54986	0.06609	0.00453	0.00091	0.00226	0.00181	0.00453	0.00407	0.01132	0.00091	0.00136	0.00543	0.00181	0.00498	0.00317	0.01222	0.00000	0.00000	0.00996
0.02559	0.01995	0.00260	0.00217	0.00477	0.00043	0.02168	0.01301	0.02255	0.00173	0.00434	0.00954	0.03166	0.15958	0.01561	0.00043	0.00477	0.00130	0.00087	0.00087	0.11275	0.09931	0.00217	0.04640	0.55469	4.65294	0.08066	0.00650	0.00217	0.00173	0.00260	0.00043	0.01084	0.01171	0.00260	0.00173	0.00650	0.00564	0.00520	0.00911	0.02125	0.00043	0.00087	0.00520
0.01657	0.02835	0.00392	0.00392	0.00436	0.00000	0.04928	0.00611	0.00959	0.00131	0.00087	0.01047	0.01744	0.17662	0.01396	0.00131	0.00218	0.00000	0.00044	0.00262	0.11731	0.08330	0.00044	0.04405	0.58684	4.50046	0.05102	0.00392	0.00000	0.00131	0.00218	0.00218	0.00392	0.00741	0.00218	0.00392	0.00262	0.00044	0.00174	0.01221	0.01177	0.00000	0.00000	0.00392
0.03052	0.00805	0.00170	0.00890	0.00763	0.00000	0.02925	0.01017	0.01441	0.00127	0.00170	0.00509	0.01780	0.15261	0.01484	0.00170	0.00509	0.00000	0.00085	0.00085	0.11318	0.07927	0.00127	0.04493	0.48958	4.11772	0.07927	0.00848	0.00000	0.00254	0.00127	0.00170	0.00890	0.00721	0.00085	0.00170	0.00424	0.00085	0.00212	0.01145	0.01441	0.00000	0.00170	0.01102
0.02843	0.01006	0.00087	0.00525	0.00700	0.00044	0.02493	0.01181	0.01225	0.00612	0.00131	0.00656	0.01575	0.15661	0.02187	0.00306	0.00569	0.00087	0.00044	0.00131	0.11986	0.08924	0.00131	0.04768	0.54737	4.59834	0.08224	0.00437	0.00131	0.00394	0.00175	0.00219	0.00262	0.00962	0.00044	0.00087	0.00350	0.00087	0.00000	0.00437	0.01050	0.00044	0.00044	0.00612
0.04461	0.01320	0.00046	0.00273	0.00319	0.00000	0.02185	0.00455	0.01457	0.00137	0.00046	0.00592	0.02367	0.13974	0.01502	0.00000	0.00182	0.00182	0.00228	0.00410	0.11152	0.11334	0.00091	0.04597	0.54145	4.75945	0.09832	0.00410	0.00000	0.00364	0.00091	0.00228	0.00637	0.01047	0.00091	0.00273	0.01138	0.00228	0.00546	0.00273	0.01548	0.00000	0.00000	0.01138
0.01908	0.02198	0.00166	0.00373	0.00332	0.00041	0.05433	0.00539	0.00995	0.00041	0.00124	0.00705	0.02115	0.16881	0.00747	0.00207	0.00456	0.00000	0.00000	0.00207	0.13190	0.05807	0.00083	0.03608	0.57881	4.30740	0.03857	0.00415	0.00041	0.00083	0.00124	0.00083	0.00083	0.00871	0.00041	0.00083	0.00249	0.00083	0.00124	0.01949	0.00912	0.00041	0.00000	0.00332
0.04597	0.00832	0.00175	0.00350	0.00000	0.00000	0.00219	0.00394	0.01095	0.00044	0.00088	0.00482	0.04335	0.20184	0.00744	0.00088	0.00394	0.00044	0.00000	0.00394	0.09194	0.06961	0.00044	0.02320	0.47396	4.71226	0.09588	0.00044	0.00000	0.00000	0.00000	0.00000	0.00131	0.00701	0.00088	0.00175	0.01051	0.00482	0.00876	0.00000	0.00788	0.00000	0.00000	0.00657
0.07841	0.00323	0.00092	0.00277	0.00000	0.00000	0.00138	0.00369	0.01338	0.00000	0.00000	0.00277	0.03644	0.23017	0.00830	0.00000	0.00231	0.00000	0.00000	0.00000	0.13054	0.06688	0.00046	0.02352	0.52083	4.99321	0.06458	0.00185	0.00000	0.00277	0.00092	0.00092	0.00046	0.01292	0.00092	0.00138	0.00138	0.00000	0.00231	0.00092	0.01338	0.00092	0.00000	0.00231
0.03646	0.00694	0.00174	0.00391	0.00217	0.00000	0.00477	0.00868	0.01085	0.00043	0.00043	0.00304	0.04774	0.20009	0.01606	0.00043	0.00391	0.00130	0.00043	0.00174	0.10894	0.08160	0.00217	0.04036	0.49072	5.18991	0.10937	0.00217	0.00000	0.00087	0.00217	0.00130	0.00130	0.00564	0.00087	0.00087	0.01042	0.01042	0.01345	0.00304	0.00564	0.00000	0.00000	0.00738
